26.02.24 17:53:11 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:54:44 aborted connection, pairingCode: admin
26.02.24 17:54:44 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:54:45 aborted connection, pairingCode: admin
26.02.24 17:54:45 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 17:54:47 aborted connection, pairingCode: admin
26.02.24 17:54:47 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:09:52 aborted connection, pairingCode: admin
26.02.24 18:09:52 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:12:21 aborted connection, pairingCode: admin
26.02.24 18:12:21 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:12:26 aborted connection, pairingCode: admin
26.02.24 18:12:26 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:12:30 aborted connection, pairingCode: admin
26.02.24 18:12:30 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:13:03 aborted connection, pairingCode: admin
26.02.24 18:13:03 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:14:11 aborted connection, pairingCode: admin
26.02.24 18:14:11 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:19:47 aborted connection, pairingCode: admin
26.02.24 18:19:47 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:23:41 aborted connection, pairingCode: admin
26.02.24 18:23:41 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:24:20 aborted connection, pairingCode: admin
26.02.24 18:24:20 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:26:11 aborted connection, pairingCode: admin
26.02.24 18:26:11 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:27:49 aborted connection, pairingCode: admin
26.02.24 18:27:49 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:28:14 aborted connection, pairingCode: admin
26.02.24 18:28:14 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:32:24 aborted connection, pairingCode: admin
26.02.24 18:32:24 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:34:37 aborted connection, pairingCode: admin
26.02.24 18:34:37 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:35:19 aborted connection, pairingCode: admin
26.02.24 18:35:19 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:36:50 aborted connection, pairingCode: admin
26.02.24 18:36:50 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:37:52 aborted connection, pairingCode: admin
26.02.24 18:37:52 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:38:12 aborted connection, pairingCode: admin
26.02.24 18:38:12 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:40:36 aborted connection, pairingCode: admin
26.02.24 18:40:36 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:41:29 aborted connection, pairingCode: admin
26.02.24 18:41:29 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:41:55 aborted connection, pairingCode: admin
26.02.24 18:41:55 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:42:00 aborted connection, pairingCode: admin
26.02.24 18:42:00 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:43:03 aborted connection, pairingCode: admin
26.02.24 18:43:03 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:46:30 aborted connection, pairingCode: admin
26.02.24 18:46:30 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:47:00 aborted connection, pairingCode: admin
26.02.24 18:47:00 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:51:34 aborted connection, pairingCode: admin
26.02.24 18:51:34 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:52:13 aborted connection, pairingCode: admin
26.02.24 18:52:13 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:52:32 aborted connection, pairingCode: admin
26.02.24 18:52:32 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:52:56 aborted connection, pairingCode: admin
26.02.24 18:52:56 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:53:52 aborted connection, pairingCode: admin
26.02.24 18:53:52 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:54:05 aborted connection, pairingCode: admin
26.02.24 18:54:05 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:55:27 aborted connection, pairingCode: admin
26.02.24 18:55:27 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:55:57 aborted connection, pairingCode: admin
26.02.24 18:55:57 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:56:23 aborted connection, pairingCode: admin
26.02.24 18:56:23 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:58:13 aborted connection, pairingCode: admin
26.02.24 18:58:13 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 18:59:03 aborted connection, pairingCode: admin
26.02.24 18:59:03 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:01:04 aborted connection, pairingCode: admin
26.02.24 19:01:04 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:01:35 aborted connection, pairingCode: admin
26.02.24 19:01:35 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:02:07 aborted connection, pairingCode: admin
26.02.24 19:02:07 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:02:22 aborted connection, pairingCode: admin
26.02.24 19:02:22 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:03:30 aborted connection, pairingCode: admin
26.02.24 19:03:30 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:05:16 aborted connection, pairingCode: admin
26.02.24 19:05:16 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:05:54 aborted connection, pairingCode: admin
26.02.24 19:05:54 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:07:36 aborted connection, pairingCode: admin
26.02.24 19:07:36 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:10:02 aborted connection, pairingCode: admin
26.02.24 19:10:02 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:10:24 aborted connection, pairingCode: admin
26.02.24 19:10:24 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:27:50 aborted connection, pairingCode: admin
26.02.24 19:27:50 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:29:02 aborted connection, pairingCode: admin
26.02.24 19:29:02 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:29:05 aborted connection, pairingCode: admin
26.02.24 19:29:05 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:30:44 aborted connection, pairingCode: admin
26.02.24 19:30:44 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:30:58 aborted connection, pairingCode: admin
26.02.24 19:30:58 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:32:14 aborted connection, pairingCode: admin
26.02.24 19:32:14 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:32:37 aborted connection, pairingCode: admin
26.02.24 19:32:37 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:32:39 aborted connection, pairingCode: admin
26.02.24 19:32:39 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:34:35 aborted connection, pairingCode: admin
26.02.24 19:34:35 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:36:36 aborted connection, pairingCode: admin
26.02.24 19:36:36 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:37:28 aborted connection, pairingCode: admin
26.02.24 19:37:28 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:37:35 aborted connection, pairingCode: admin
26.02.24 19:37:35 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:39:22 aborted connection, pairingCode: admin
26.02.24 19:39:22 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:39:51 aborted connection, pairingCode: admin
26.02.24 19:39:51 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:40:50 aborted connection, pairingCode: admin
26.02.24 19:40:50 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:41:56 aborted connection, pairingCode: admin
26.02.24 19:41:56 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
26.02.24 19:42:31 aborted connection, pairingCode: admin
26.02.24 19:42:31 sendStatusDoc [ok] [connection aborted, pairingCode: admin]
